chrom	start	end	GC
chr3	129600000	129700000	0.36091
chr3	129700000	129800000	0.35525
chr3	129800000	129900000	0.35642
chr3	129900000	130000000	0.35512
chr3	130000000	130100000	0.35084
chr3	130100000	130200000	0.35054
chr3	130200000	130300000	0.34889
chr3	130300000	130400000	0.36038
chr3	130400000	130500000	0.34431
chr3	130500000	130600000	0.35253
chr3	130600000	130700000	0.35591
chr3	130700000	130800000	0.35491
chr3	130800000	130900000	0.36836
chr3	130900000	131000000	0.37012
chr3	131000000	131100000	0.37772
chr3	131100000	131200000	0.37893
chr3	131200000	131300000	0.36408
chr3	131300000	131400000	0.37316
chr3	131400000	131500000	0.37888
chr3	131500000	131600000	0.35533
chr3	131600000	131700000	0.35738
chr3	131700000	131800000	0.3712
chr3	131800000	131900000	0.38054
chr3	131900000	132000000	0.38232
chr3	132000000	132100000	0.38259
chr3	132100000	132200000	0.41044
chr3	132200000	132300000	0.37027
chr3	132300000	132400000	0.37074
chr3	132400000	132500000	0.37949
chr3	132500000	132600000	0.3751
chr3	132600000	132700000	0.37525
chr3	132700000	132800000	0.35988
chr3	132800000	132900000	0.36438
chr3	132900000	133000000	0.35124
chr3	133000000	133100000	0.34018
chr3	133100000	133200000	0.34134
chr3	133200000	133300000	0.35566
chr3	133300000	133400000	0.34028
chr3	133400000	133500000	0.34465
chr3	133500000	133600000	0.34148
chr3	133600000	133700000	0.37731
chr3	133700000	133800000	0.34186
chr3	133800000	133900000	0.3403
chr3	133900000	134000000	0.33802
chr3	134000000	134100000	0.35251
chr3	134100000	134200000	0.34539
chr3	134200000	134300000	0.34184
chr3	134300000	134400000	0.34413
chr3	134400000	134500000	0.34735
chr3	134500000	134600000	0.34917
chr3	134600000	134700000	0.3474
chr3	134700000	134800000	0.3386
chr3	134800000	134900000	0.34206
chr3	134900000	135000000	0.3458
chr3	135000000	135100000	0.33741
chr3	135100000	135200000	0.37799
chr3	135200000	135300000	0.35111
chr3	135300000	135400000	0.33614
chr3	135400000	135500000	0.34288
chr3	135500000	135600000	0.35146
chr3	135600000	135700000	0.36547
chr3	135700000	135800000	0.3584
chr3	135800000	135900000	0.34767
chr3	135900000	136000000	0.35558
chr3	136000000	136100000	0.34791
chr3	136100000	136200000	0.34944
chr3	136200000	136300000	0.35146
chr3	136300000	136400000	0.34388
chr3	136400000	136500000	0.33994
chr3	136500000	136600000	0.33388
chr3	136600000	136700000	0.34445
chr3	136700000	136800000	0.36951
chr3	136800000	136900000	0.36936
chr3	136900000	137000000	0.38056
chr3	137000000	137100000	0.3598
chr3	137100000	137200000	0.35896
chr3	137200000	137300000	0.34903
chr3	137300000	137400000	0.34807
chr3	137400000	137500000	0.3338
chr3	137500000	137600000	0.35896
chr3	137600000	137700000	0.35466
chr3	137700000	137800000	0.34779
chr3	137800000	137900000	0.34817
chr3	137900000	138000000	0.35819
chr3	138000000	138100000	0.36786
chr3	138100000	138200000	0.35311
chr3	138200000	138300000	0.3709
chr3	138300000	138400000	0.3677
chr3	138400000	138500000	0.37558
chr3	138500000	138600000	0.37497
chr3	138600000	138700000	0.35955
chr3	138700000	138800000	0.36708
chr3	138800000	138900000	0.34881
chr3	138900000	139000000	0.36925
chr3	139000000	139100000	0.36551
chr3	139100000	139200000	0.36846
chr3	139200000	139300000	0.36064
chr3	139300000	139400000	0.3744
chr3	139400000	139500000	0.3601
chr3	139500000	139600000	0.35689
chr3	139600000	139700000	0.3526
chr3	139700000	139800000	0.35038
chr3	139800000	139900000	0.34586
chr3	139900000	140000000	0.3555
chr3	140000000	140100000	0.35472
chr3	140100000	140200000	0.35464
chr3	140200000	140300000	0.35661
chr3	140300000	140400000	0.36583
chr3	140400000	140500000	0.35799
chr3	140500000	140600000	0.35125
chr3	140600000	140700000	0.3654
chr3	140700000	140800000	0.36387
chr3	140800000	140900000	0.35834
chr3	140900000	141000000	0.37947
chr3	141000000	141100000	0.3637
chr3	141100000	141200000	0.3686
chr3	141200000	141300000	0.38357
chr3	141300000	141400000	0.39346
chr3	141400000	141500000	0.40967
chr3	141500000	141600000	0.40156
chr3	141600000	141700000	0.38093
chr3	141700000	141800000	0.39475
chr3	141800000	141900000	0.42451
chr3	141900000	142000000	0.38062
chr3	142000000	142100000	0.40682
chr3	142100000	142200000	0.40575
chr3	142200000	142300000	0.40408
chr3	142300000	142400000	0.39469
chr3	142400000	142500000	0.38117
chr3	142500000	142600000	0.39996
chr3	142600000	142700000	0.4021
chr3	142700000	142800000	0.40033
chr3	142800000	142900000	0.41332
chr3	142900000	143000000	0.39971
chr3	143000000	143100000	0.40157
chr3	143100000	143200000	0.38895
chr3	143200000	143300000	0.36737
chr3	143300000	143400000	0.37056
chr3	143400000	143500000	0.36901
chr3	143500000	143600000	0.38341
chr3	143600000	143700000	0.39151
chr3	143700000	143800000	0.36404
chr3	143800000	143900000	0.38388
chr3	143900000	144000000	0.38771
chr3	144000000	144100000	0.39252
chr3	144100000	144200000	0.3902
chr3	144200000	144300000	0.39954
chr3	144300000	144400000	0.40823
chr3	144400000	144500000	0.42717
chr3	144500000	144600000	0.43373
chr3	144600000	144700000	0.37667
chr3	144700000	144800000	0.41488
chr3	144800000	144900000	0.39771
chr3	144900000	145000000	0.43086
chr3	145000000	145100000	0.42971
chr3	145100000	145200000	0.43909
chr3	145200000	145300000	0.47084
chr3	145300000	145400000	0.44859
chr3	145400000	145500000	0.44521
chr3	145500000	145600000	0.43371
chr3	145600000	145700000	0.44472
chr3	145700000	145800000	0.42063
chr3	145800000	145900000	0.39702
chr3	145900000	146000000	0.40184
chr3	146000000	146100000	0.39529
chr3	146100000	146200000	0.40546
chr3	146200000	146300000	0.39011
chr3	146300000	146400000	0.38862
chr3	146400000	146500000	0.41511
chr3	146500000	146600000	0.41796
chr3	146600000	146700000	0.39919
chr3	146700000	146800000	0.38936
chr3	146800000	146900000	0.37844
chr3	146900000	147000000	0.36715
chr3	147000000	147100000	0.35964
chr3	147100000	147200000	0.37892
chr3	147200000	147300000	0.39282
chr3	147300000	147400000	0.39461
chr3	147400000	147500000	0.40494
chr3	147500000	147600000	0.40664
chr3	147600000	147700000	0.41586
chr3	147700000	147800000	0.39733
chr3	147800000	147900000	0.39509
chr3	147900000	148000000	0.38112
chr3	148000000	148100000	0.38857
chr3	148100000	148200000	0.38968
chr3	148200000	148300000	0.38658
chr3	148300000	148400000	0.38317
chr3	148400000	148500000	0.38715
chr3	148500000	148600000	0.36894
chr3	148600000	148700000	0.36092
chr3	148700000	148800000	0.35095
chr3	148800000	148900000	0.35806
chr3	148900000	149000000	0.36786
chr3	149000000	149100000	0.34539
chr3	149100000	149200000	0.34385
chr3	149200000	149300000	0.35082
chr3	149300000	149400000	0.35561
chr3	149400000	149500000	0.35104
chr3	149500000	149600000	0.35646
chr3	149600000	149700000	0.34726
chr3	149700000	149800000	0.35926
chr3	149800000	149900000	0.35503
chr3	149900000	150000000	0.36603
chr3	150000000	150100000	0.36767
chr3	150100000	150200000	0.3762
chr3	150200000	150300000	0.37023
chr3	150300000	150400000	0.37956
chr3	150400000	150500000	0.35715
chr3	150500000	150600000	0.35839
chr3	150600000	150700000	0.36807
chr3	150700000	150800000	0.35107
chr3	150800000	150900000	0.35678
chr3	150900000	151000000	0.35473
chr3	151000000	151100000	0.35518
chr3	151100000	151200000	0.3744
chr3	151200000	151300000	0.39515
chr3	151300000	151400000	0.40562
chr3	151400000	151500000	0.39387
chr3	151500000	151600000	0.39013
chr3	151600000	151700000	0.3784
chr3	151700000	151800000	0.39558
chr3	151800000	151900000	0.38715
chr3	151900000	152000000	0.39485
chr3	152000000	152100000	0.40237
chr3	152100000	152200000	0.39757
chr3	152200000	152300000	0.38869
chr3	152300000	152400000	0.36944
chr3	152400000	152500000	0.38203
chr3	152500000	152600000	0.35889
chr3	152600000	152700000	0.36518
chr3	152700000	152800000	0.37608
chr3	152800000	152900000	0.35614
chr3	152900000	153000000	0.36257
chr3	153000000	153100000	0.35747
chr3	153100000	153200000	0.34791
chr3	153200000	153300000	0.35518
chr3	153300000	153400000	0.35499
chr3	153400000	153500000	0.36036
chr3	153500000	153600000	0.37159
chr3	153600000	153700000	0.36328
chr3	153700000	153800000	0.35826
chr3	153800000	153900000	0.35294
chr3	153900000	154000000	0.34381
chr3	154000000	154100000	0.34291
chr3	154100000	154200000	0.3464
chr3	154200000	154300000	0.36721
chr3	154300000	154400000	0.37848
chr3	154400000	154500000	0.36689
chr3	154500000	154600000	0.3616
chr3	154600000	154700000	0.36048
chr3	154700000	154800000	0.35681
chr3	154800000	154900000	0.35541
chr3	154900000	155000000	0.34223
chr3	155000000	155100000	0.3569
chr3	155100000	155200000	0.36142
chr3	155200000	155300000	0.34682
chr3	155300000	155400000	0.34662
chr3	155400000	155500000	0.35207
chr3	155500000	155600000	0.34219
chr3	155600000	155700000	0.35352
chr3	155700000	155800000	0.37561
chr3	155800000	155900000	0.37216
chr3	155900000	156000000	0.37956
chr3	156000000	156100000	0.38581
chr3	156100000	156200000	0.39378
chr3	156200000	156300000	0.3915
chr3	156300000	156400000	0.39553
chr3	156400000	156500000	0.39196
chr3	156500000	156600000	0.38858
chr3	156600000	156700000	0.38545
chr3	156700000	156800000	0.41172
chr3	156800000	156900000	0.4038
chr3	156900000	157000000	0.35573
chr3	157000000	157100000	0.36425
chr3	157100000	157200000	0.355
chr3	157200000	157300000	0.39422
chr3	157300000	157400000	0.3817
chr3	157400000	157500000	0.38837
chr3	157500000	157600000	0.38652
chr3	157600000	157700000	0.37146
chr3	157700000	157800000	0.36254
chr3	157800000	157900000	0.3706
chr3	157900000	158000000	0.35468
chr3	158000000	158100000	0.35036
chr3	158100000	158200000	0.34875
chr3	158200000	158300000	0.33951
chr3	158300000	158400000	0.35329
chr3	158400000	158500000	0.36055
chr3	158500000	158600000	0.34231
chr3	158600000	158700000	0.33924
chr3	158700000	158800000	0.34749
chr3	158800000	158900000	0.35043
chr3	158900000	159000000	0.34605
chr3	159000000	159100000	0.34038
chr3	159100000	159200000	0.36197
chr3	159200000	159300000	0.35418
chr3	159300000	159400000	0.33995
chr3	159400000	159500000	0.35166
chr3	159500000	159600000	0.33998
chr3	159600000	159700000	0.35536
chr3	159700000	159800000	0.34564
chr3	159800000	159900000	0.37182
chr3	159900000	160000000	0.35076
chr3	160000000	160100000	0.35015
chr3	160100000	160200000	0.35071
chr3	160200000	160300000	0.3535
chr3	160300000	160400000	0.35544
chr3	160400000	160500000	0.36314
chr3	160500000	160600000	0.37014
chr3	160600000	160700000	0.37854
chr3	160700000	160800000	0.36509
chr3	160800000	160900000	0.365
chr3	160900000	161000000	0.35805
chr3	161000000	161100000	0.37756
chr3	161100000	161200000	0.37087
chr3	161200000	161300000	0.38731
chr3	161300000	161400000	0.37081
chr3	161400000	161500000	0.36074
chr3	161500000	161600000	0.37162
chr3	161600000	161700000	0.36488
chr3	161700000	161800000	0.36285
chr3	161800000	161900000	0.36785
chr3	161900000	162000000	0.38196
chr3	162000000	162100000	0.38936
chr3	162100000	162200000	0.37215
chr3	162200000	162300000	0.3592
chr3	162300000	162400000	0.34891
chr3	162400000	162500000	0.3796
chr3	162500000	162600000	0.36512
chr3	162600000	162700000	0.37867
chr3	162700000	162800000	0.36898
chr3	162800000	162900000	0.37784
chr3	162900000	163000000	0.35651
chr3	163000000	163100000	0.37499
chr3	163100000	163200000	0.36736
chr3	163200000	163300000	0.36825
chr3	163300000	163400000	0.36904
chr3	163400000	163500000	0.379
chr3	163500000	163600000	0.3667
chr3	163600000	163700000	0.38574
chr3	163700000	163800000	0.38131
chr3	163800000	163900000	0.37251
chr3	163900000	164000000	0.36244
chr3	164000000	164100000	0.36264
chr3	164100000	164200000	0.35427
chr3	164200000	164300000	0.36362
chr3	164300000	164400000	0.35841
chr3	164400000	164500000	0.36996
chr3	164500000	164600000	0.37675
chr3	164600000	164700000	0.34472
chr3	164700000	164800000	0.37307
chr3	164800000	164900000	0.36131
chr3	164900000	165000000	0.35144
chr3	165000000	165100000	0.35294
chr3	165100000	165200000	0.35202
chr3	165200000	165300000	0.36993
chr3	165300000	165400000	0.35621
chr3	165400000	165500000	0.35703
chr3	165500000	165600000	0.34753
chr3	165600000	165700000	0.35309
chr3	165700000	165800000	0.34915
chr3	165800000	165900000	0.35372
chr3	165900000	166000000	0.33572
chr3	166000000	166100000	0.34194
chr3	166100000	166200000	0.37493
chr3	166200000	166300000	0.34644
chr3	166300000	166400000	0.35724
chr3	166400000	166500000	0.36578
chr3	166500000	166600000	0.37484
chr3	166600000	166700000	0.36343
chr3	166700000	166800000	0.37781
chr3	166800000	166900000	0.37407
chr3	166900000	167000000	0.39313
chr3	167000000	167100000	0.40895
chr3	167100000	167200000	0.38451
chr3	167200000	167300000	0.3745
chr3	167300000	167400000	0.3864
chr3	167400000	167500000	0.45138
chr3	167500000	167600000	0.41261
chr3	167600000	167700000	0.39195
chr3	167700000	167800000	0.40731
chr3	167800000	167900000	0.44966
chr3	167900000	168000000	0.48783
chr3	168000000	168100000	0.48353
chr3	168100000	168200000	0.46437
chr3	168200000	168300000	0.48102
chr3	168300000	168400000	0.43533
chr3	168400000	168500000	0.51652
chr3	168500000	168600000	0.52888
chr3	168600000	168700000	0.40082
chr3	168700000	168800000	0.44384
chr3	168800000	168900000	0.45159
chr3	168900000	169000000	0.39443
chr3	169000000	169100000	0.42091
chr3	169100000	169200000	0.45938
chr3	169200000	169300000	0.43989
chr3	169300000	169400000	0.40959
chr3	169400000	169500000	0.50339
chr3	169500000	169600000	0.42379
chr3	169600000	169700000	0.4691
chr3	169700000	169800000	0.42273
chr3	169800000	169900000	0.42628
chr3	169900000	170000000	0.44029
chr3	170000000	170100000	0.46264
chr3	170100000	170200000	0.41223
chr3	170200000	170300000	0.41215
chr3	170300000	170400000	0.39921
chr3	170400000	170500000	0.40292
chr3	170500000	170600000	0.40152
chr3	170600000	170700000	0.42748
chr3	170700000	170800000	0.41518
chr3	170800000	170900000	0.4253
chr3	170900000	171000000	0.42563
chr3	171000000	171100000	0.3781
chr3	171100000	171200000	0.35653
chr3	171200000	171300000	0.49304
chr3	171300000	171400000	0.49125
chr3	171400000	171500000	0.42667
chr3	171500000	171600000	0.45428
chr3	171600000	171700000	0.43931
chr3	171700000	171800000	0.43225
chr3	171800000	171900000	0.48623
chr3	171900000	172000000	0.46477
chr3	172000000	172100000	0.46375
chr3	172100000	172200000	0.47266
chr3	172200000	172300000	0.47281
chr3	172300000	172400000	0.44781
chr3	172400000	172500000	0.44413
chr3	172500000	172600000	0.38564
chr3	172600000	172700000	0.38576
chr3	172700000	172800000	0.39359
chr3	172800000	172900000	0.42753
chr3	172900000	173000000	0.39482
chr3	173000000	173100000	0.37871
chr3	173100000	173200000	0.37636
chr3	173200000	173300000	0.37628
chr3	173300000	173400000	0.37823
chr3	173400000	173500000	0.38545
chr3	173500000	173600000	0.39422
chr3	173600000	173700000	0.39621
chr3	173700000	173800000	0.41109
chr3	173800000	173900000	0.40033
chr3	173900000	174000000	0.39553
chr3	174000000	174100000	0.43055
chr3	174100000	174200000	0.43389
chr3	174200000	174300000	0.43914
chr3	174300000	174400000	0.44187
chr3	174400000	174500000	0.40646
chr3	174500000	174600000	0.41564
chr3	174600000	174700000	0.39703
chr3	174700000	174800000	0.40483
chr3	174800000	174900000	0.36591
chr3	174900000	175000000	0.3985
chr3	175000000	175100000	0.4661
chr3	175100000	175200000	0.45308
chr3	175200000	175300000	0.36599
chr3	175300000	175400000	0.41548
chr3	175400000	175500000	0.39864
chr3	175500000	175600000	0.45447
chr3	175600000	175700000	0.44503
chr3	175700000	175800000	0.39264
chr3	175800000	175900000	0.39423
chr3	175900000	176000000	0.39117
chr3	176000000	176100000	0.38427
chr3	176100000	176200000	0.37495
chr3	176200000	176300000	0.35583
chr3	176300000	176400000	0.37962
chr3	176400000	176500000	0.36249
chr3	176500000	176600000	0.36228
chr3	176600000	176700000	0.36806
chr3	176700000	176800000	0.36278
chr3	176800000	176900000	0.36477
chr3	176900000	177000000	0.36177
chr3	177000000	177100000	0.36149
chr3	177100000	177200000	0.3824
chr3	177200000	177300000	0.38216
chr3	177300000	177400000	0.37595
chr3	177400000	177500000	0.39637
chr3	177500000	177600000	0.39636
chr3	177600000	177700000	0.40356
chr3	177700000	177800000	0.43675
chr3	177800000	177900000	0.42867
chr3	177900000	178000000	0.39728
chr3	178000000	178100000	0.42259
chr3	178100000	178200000	0.42976
chr3	178200000	178300000	0.43163
chr3	178300000	178400000	0.39385
chr3	178400000	178500000	0.42418
chr3	178500000	178600000	0.45466
chr3	178600000	178700000	0.43757
chr3	178700000	178800000	0.44923
chr3	178800000	178900000	0.43839
chr3	178900000	179000000	0.43118
chr3	179000000	179100000	0.39631
chr3	179100000	179200000	0.4155
chr3	179200000	179300000	0.42337
chr3	179300000	179400000	0.48153
chr3	179400000	179500000	0.46705
chr3	179500000	179600000	0.4512
chr3	179600000	179700000	0.44608
chr3	179700000	179800000	0.4295
chr3	179800000	179900000	0.47521
chr3	179900000	180000000	0.39753
chr3	180000000	180100000	0.45139
chr3	180100000	180200000	0.4597
chr3	180200000	180300000	0.46089
chr3	180300000	180400000	0.48238
chr3	180400000	180500000	0.47369
chr3	180500000	180600000	0.43818
chr3	180600000	180700000	0.37203
chr3	180700000	180800000	0.40292
chr3	180800000	180900000	0.41754
chr3	180900000	181000000	0.42192
chr3	181000000	181100000	0.43979
chr3	181100000	181200000	0.42614
chr3	181200000	181300000	0.44881
chr3	181300000	181400000	0.42732
chr3	181400000	181500000	0.39998
chr3	181500000	181600000	0.40854
chr3	181600000	181700000	0.39386
chr3	181700000	181800000	0.39342
chr3	181800000	181900000	0.42085
chr3	181900000	182000000	0.38782
chr3	182000000	182100000	0.40102
chr3	182100000	182200000	0.44231
chr3	182200000	182300000	0.42358
chr3	182300000	182400000	0.45918
chr3	182400000	182500000	0.43393
chr3	182500000	182600000	0.39487
chr3	182600000	182700000	0.4234
chr3	182700000	182800000	0.47604
chr3	182800000	182900000	0.4548
chr3	182900000	183000000	0.4522
chr3	183000000	183100000	0.41434
chr3	183100000	183200000	0.40004
chr3	183200000	183300000	0.40376
chr3	183300000	183400000	0.46398
chr3	183400000	183500000	0.46529
chr3	183500000	183600000	0.40448
chr3	183600000	183700000	0.39859
chr3	183700000	183800000	0.39801
chr3	183800000	183900000	0.37301
chr3	183900000	184000000	0.38645
chr3	184000000	184100000	0.3688
chr3	184100000	184200000	0.41605
chr3	184200000	184300000	0.42268
chr3	184300000	184400000	0.37759
chr3	184400000	184500000	0.37184
chr3	184500000	184600000	0.37469
chr3	184600000	184700000	0.39191
chr3	184700000	184800000	0.39297
chr3	184800000	184900000	0.3772
chr3	184900000	185000000	0.37113
chr3	185000000	185100000	0.36555
chr3	185100000	185200000	0.36347
chr3	185200000	185300000	0.3668
chr3	185300000	185400000	0.35696
chr3	185400000	185500000	0.36185
chr3	185500000	185600000	0.36363
chr3	185600000	185700000	0.35539
chr3	185700000	185800000	0.35663
chr3	185800000	185900000	0.3505
chr3	185900000	186000000	0.36172
chr3	186000000	186100000	0.36089
chr3	186100000	186200000	0.36582
chr3	186200000	186300000	0.3534
chr3	186300000	186400000	0.35927
chr3	186400000	186500000	0.3537
chr3	186500000	186600000	0.36886
chr3	186600000	186700000	0.35909
chr3	186700000	186800000	0.36228
chr3	186800000	186900000	0.3588
chr3	186900000	187000000	0.3662
chr3	187000000	187100000	0.3699
chr3	187100000	187200000	0.35636
chr3	187200000	187300000	0.37495
chr3	187300000	187400000	0.38571
chr3	187400000	187500000	0.37448
chr3	187500000	187600000	0.37433
chr3	187600000	187700000	0.38076
chr3	187700000	187800000	0.3917
chr3	187800000	187900000	0.3941
chr3	187900000	188000000	0.41447
chr3	188000000	188100000	0.42347
chr3	188100000	188200000	0.43029
chr3	188200000	188300000	0.43765
chr3	188300000	188400000	0.41606
chr3	188400000	188500000	0.43641
chr3	188500000	188600000	0.41299
chr3	188600000	188700000	0.40727
chr3	188700000	188800000	0.45044
chr3	188800000	188900000	0.48366
chr3	188900000	189000000	0.46918
chr3	189000000	189100000	0.48373
chr3	189100000	189200000	0.45604
chr3	189200000	189300000	0.45331
chr3	189300000	189400000	0.42571
chr3	189400000	189500000	0.4474
chr3	189500000	189600000	0.52732
chr3	189600000	189700000	0.53997
chr3	189700000	189800000	0.50952
chr3	189800000	189900000	0.43083
chr3	189900000	190000000	0.39793
chr3	190000000	190100000	0.41151
chr3	190100000	190200000	0.4067
chr3	190200000	190300000	0.44526
chr3	190300000	190400000	0.48172
chr3	190400000	190500000	0.57396
chr3	190500000	190600000	0.54526
chr3	190600000	190700000	0.53522
chr3	190700000	190800000	0.45804
chr3	190800000	190900000	0.51594
chr3	190900000	191000000	0.42891
chr3	191000000	191100000	0.4426
chr3	191100000	191200000	0.52083
chr3	191200000	191300000	0.52216
chr3	191300000	191400000	0.47198
chr3	191400000	191500000	0.42127
chr3	191500000	191600000	0.422
chr3	191600000	191700000	0.37161
chr3	191700000	191800000	0.38194
chr3	191800000	191900000	0.44786
chr3	191900000	192000000	0.47087
chr3	192000000	192100000	0.44035
chr3	192100000	192200000	0.45228
chr3	192200000	192300000	0.43963
chr3	192300000	192400000	0.47064
chr3	192400000	192500000	0.44797
chr3	192500000	192600000	0.42864
chr3	192600000	192700000	0.41274
chr3	192700000	192800000	0.39776
chr3	192800000	192900000	0.42852
chr3	192900000	193000000	0.41633
chr3	193000000	193100000	0.40327
chr3	193100000	193200000	0.38926
chr3	193200000	193300000	0.40632
chr3	193300000	193400000	0.42702
chr3	193400000	193500000	0.42959
chr3	193500000	193600000	0.44401
chr3	193600000	193700000	0.44577
chr3	193700000	193800000	0.42482
chr3	193800000	193900000	0.42755
chr3	193900000	194000000	0.41267
chr3	194000000	194100000	0.41206
chr3	194100000	194200000	0.44244
chr3	194200000	194300000	0.46743
chr3	194300000	194400000	0.50389
chr3	194400000	194500000	0.41577
chr3	194500000	194600000	0.44549
chr3	194600000	194700000	0.46138
chr3	194700000	194800000	0.49046
chr3	194800000	194900000	0.53812
chr3	194900000	195000000	0.49705
chr3	195000000	195100000	0.48824
chr3	195100000	195200000	0.40504
chr3	195200000	195300000	0.49773
chr3	195300000	195400000	0.50156
chr3	195400000	195500000	0.48256
chr3	195500000	195600000	0.4795
chr3	195600000	195700000	0.47276
chr3	195700000	195800000	0.41838
chr3	195800000	195900000	0.44195
chr3	195900000	196000000	0.4576
chr3	196000000	196100000	0.44039
chr3	196100000	196200000	0.4098
chr3	196200000	196300000	0.38363
chr3	196300000	196400000	0.42566
chr3	196400000	196500000	0.50203
chr3	196500000	196600000	0.47489
chr3	196600000	196700000	0.42246
chr3	196700000	196800000	0.49619
chr3	196800000	196900000	0.4861
chr3	196900000	197000000	0.52578
chr3	197000000	197100000	0.51657
chr3	197100000	197200000	0.52648
chr3	197200000	197300000	0.54373
chr3	197300000	197400000	0.52993
chr3	197400000	197500000	0.51376
chr3	197500000	197600000	0.51136
chr3	197600000	197700000	0.45775
chr3	197700000	197800000	0.52497
chr3	197800000	197900000	0.52889
chr3	197900000	198000000	0.52447
chr3	198000000	198100000	0.46188
chr3	198100000	198200000	0.44329
chr3	198200000	198300000	0.44605
chr3	198300000	198400000	0.45535
chr3	198400000	198500000	0.50192
chr3	198500000	198600000	0.48147
chr3	198600000	198700000	0.44217
chr3	198700000	198800000	0.41109
chr3	198800000	198815526	0.5056035038000772
chr4	0	100000	0.46759
chr4	100000	200000	0.48546
chr4	200000	300000	0.48594
chr4	300000	400000	0.52396
chr4	400000	500000	0.63904
chr4	500000	600000	0.65786
chr4	600000	700000	0.64559
chr4	700000	800000	0.72267
chr4	800000	900000	0.694
chr4	900000	1000000	0.65306
chr4	1000000	1100000	0.69197
chr4	1100000	1200000	0.48485
chr4	1200000	1300000	0.4745
chr4	1300000	1400000	0.47571
chr4	1400000	1500000	0.43347
chr4	1500000	1600000	0.44905
chr4	1600000	1700000	0.4641
chr4	1700000	1800000	0.4845
chr4	1800000	1900000	0.52383
chr4	1900000	2000000	0.51155
chr4	2000000	2100000	0.5117
chr4	2100000	2200000	0.48871
chr4	2200000	2300000	0.44341
chr4	2300000	2400000	0.447
chr4	2400000	2500000	0.42096
chr4	2500000	2600000	0.39081
chr4	2600000	2700000	0.44543
chr4	2700000	2800000	0.45409
chr4	2800000	2900000	0.47087
chr4	2900000	3000000	0.4252
chr4	3000000	3100000	0.41446
chr4	3100000	3200000	0.47319
chr4	3200000	3300000	0.42041
chr4	3300000	3400000	0.47126
chr4	3400000	3500000	0.47523
chr4	3500000	3600000	0.45976
chr4	3600000	3700000	0.4905
chr4	3700000	3800000	0.49372
chr4	3800000	3900000	0.47479
chr4	3900000	4000000	0.5418
chr4	4000000	4100000	0.46969
chr4	4100000	4200000	0.38
chr4	4200000	4300000	0.44936
chr4	4300000	4400000	0.48389
chr4	4400000	4500000	0.47534
chr4	4500000	4600000	0.47087
chr4	4600000	4700000	0.47985
chr4	4700000	4800000	0.46579
chr4	4800000	4900000	0.43765
chr4	4900000	5000000	0.46744
chr4	5000000	5100000	0.41365
chr4	5100000	5200000	0.45673
chr4	5200000	5300000	0.44373
chr4	5300000	5400000	0.45402
chr4	5400000	5500000	0.47115
chr4	5500000	5600000	0.45629
chr4	5600000	5700000	0.49918
chr4	5700000	5800000	0.44625
chr4	5800000	5900000	0.45726
chr4	5900000	6000000	0.43626
chr4	6000000	6100000	0.40557
chr4	6100000	6200000	0.43458
chr4	6200000	6300000	0.44043
chr4	6300000	6400000	0.42055
chr4	6400000	6500000	0.45059
chr4	6500000	6600000	0.39891
chr4	6600000	6700000	0.37888
chr4	6700000	6800000	0.36601
chr4	6800000	6900000	0.4056
chr4	6900000	7000000	0.39003
chr4	7000000	7100000	0.39583
chr4	7100000	7200000	0.36617
chr4	7200000	7300000	0.38771
chr4	7300000	7400000	0.3739
chr4	7400000	7500000	0.36935
chr4	7500000	7600000	0.35947
chr4	7600000	7700000	0.37696
chr4	7700000	7800000	0.36668
chr4	7800000	7900000	0.38975
chr4	7900000	8000000	0.41165
chr4	8000000	8100000	0.41347
chr4	8100000	8200000	0.426
chr4	8200000	8300000	0.41524
chr4	8300000	8400000	0.42334
chr4	8400000	8500000	0.45128
chr4	8500000	8600000	0.41795
chr4	8600000	8700000	0.36317
chr4	8700000	8800000	0.4335
chr4	8800000	8900000	0.4487
chr4	8900000	9000000	0.42674
chr4	9000000	9100000	0.40402
chr4	9100000	9200000	0.39055
chr4	9200000	9300000	0.39126
chr4	9300000	9400000	0.36813
chr4	9400000	9500000	0.37366
chr4	9500000	9600000	0.38558
chr4	9600000	9700000	0.40835
chr4	9700000	9800000	0.38948
chr4	9800000	9900000	0.38899
chr4	9900000	10000000	0.39291
chr4	10000000	10100000	0.39372
chr4	10100000	10200000	0.40012
chr4	10200000	10300000	0.41375
chr4	10300000	10400000	0.41228
chr4	10400000	10500000	0.42059
chr4	10500000	10600000	0.40999
chr4	10600000	10700000	0.41921
chr4	10700000	10800000	0.45735
chr4	10800000	10900000	0.42611
chr4	10900000	11000000	0.45565
chr4	11000000	11100000	0.40921
chr4	11100000	11200000	0.40264
chr4	11200000	11300000	0.39541
chr4	11300000	11400000	0.41053
chr4	11400000	11500000	0.43227
chr4	11500000	11600000	0.41288
chr4	11600000	11700000	0.42242
chr4	11700000	11800000	0.42018
chr4	11800000	11900000	0.44041
chr4	11900000	12000000	0.46739
chr4	12000000	12100000	0.44205
chr4	12100000	12200000	0.46054
chr4	12200000	12300000	0.42425
chr4	12300000	12400000	0.42812
chr4	12400000	12500000	0.43007
chr4	12500000	12600000	0.43202
chr4	12600000	12700000	0.4324
chr4	12700000	12800000	0.43309
chr4	12800000	12900000	0.43938
chr4	12900000	13000000	0.43101
chr4	13000000	13100000	0.41979
