chrom	start	end	GC
chr1	154250000	154300000	0.36158
chr1	154300000	154350000	0.37214
chr1	154350000	154400000	0.37032
chr1	154400000	154450000	0.37672
chr1	154450000	154500000	0.36662
chr1	154500000	154550000	0.3719
chr1	154550000	154600000	0.34606
chr1	154600000	154650000	0.35924
chr1	154650000	154700000	0.36438
chr1	154700000	154750000	0.3562
chr1	154750000	154800000	0.35728
chr1	154800000	154850000	0.36182
chr1	154850000	154900000	0.36826
chr1	154900000	154950000	0.37646
chr1	154950000	155000000	0.44586
chr1	155000000	155050000	0.3905
chr1	155050000	155100000	0.38582
chr1	155100000	155150000	0.40288
chr1	155150000	155200000	0.38026
chr1	155200000	155250000	0.39116
chr1	155250000	155300000	0.43842
chr1	155300000	155350000	0.39838
chr1	155350000	155400000	0.37734
chr1	155400000	155450000	0.38746
chr1	155450000	155500000	0.38188
chr1	155500000	155550000	0.4065
chr1	155550000	155600000	0.40256
chr1	155600000	155650000	0.40914
chr1	155650000	155700000	0.41534
chr1	155700000	155750000	0.4109
chr1	155750000	155800000	0.41956
chr1	155800000	155850000	0.41732
chr1	155850000	155900000	0.39128
chr1	155900000	155950000	0.39398
chr1	155950000	156000000	0.4189
chr1	156000000	156050000	0.35572
chr1	156050000	156100000	0.3812
chr1	156100000	156150000	0.3909
chr1	156150000	156200000	0.39242
chr1	156200000	156250000	0.409
chr1	156250000	156300000	0.3808
chr1	156300000	156350000	0.37878
chr1	156350000	156400000	0.32196
chr1	156400000	156450000	0.35416
chr1	156450000	156500000	0.36182
chr1	156500000	156550000	0.37898
chr1	156550000	156600000	0.37446
chr1	156600000	156650000	0.36416
chr1	156650000	156700000	0.35918
chr1	156700000	156750000	0.36744
chr1	156750000	156800000	0.39904
chr1	156800000	156850000	0.38196
chr1	156850000	156900000	0.3994
chr1	156900000	156950000	0.39888
chr1	156950000	157000000	0.38296
chr1	157000000	157050000	0.39656
chr1	157050000	157100000	0.37324
chr1	157100000	157150000	0.37696
chr1	157150000	157200000	0.37068
chr1	157200000	157250000	0.3603
chr1	157250000	157300000	0.37312
chr1	157300000	157350000	0.34854
chr1	157350000	157400000	0.35794
chr1	157400000	157450000	0.36406
chr1	157450000	157500000	0.36868
chr1	157500000	157550000	0.38452
chr1	157550000	157600000	0.37408
chr1	157600000	157650000	0.36144
chr1	157650000	157700000	0.36088
chr1	157700000	157750000	0.38096
chr1	157750000	157800000	0.37528
chr1	157800000	157850000	0.34258
chr1	157850000	157900000	0.35256
chr1	157900000	157950000	0.35206
chr1	157950000	158000000	0.3628
chr1	158000000	158050000	0.35766
chr1	158050000	158100000	0.37076
chr1	158100000	158150000	0.3591
chr1	158150000	158200000	0.36092
chr1	158200000	158250000	0.37284
chr1	158250000	158300000	0.36668
chr1	158300000	158350000	0.37036
chr1	158350000	158400000	0.37778
chr1	158400000	158450000	0.36808
chr1	158450000	158500000	0.36596
chr1	158500000	158550000	0.38728
chr1	158550000	158600000	0.3605
chr1	158600000	158650000	0.34372
chr1	158650000	158700000	0.3513
chr1	158700000	158750000	0.34174
chr1	158750000	158800000	0.36404
chr1	158800000	158850000	0.37276
chr1	158850000	158900000	0.37892
chr1	158900000	158950000	0.39488
chr1	158950000	159000000	0.39074
chr1	159000000	159050000	0.38156
chr1	159050000	159100000	0.36776
chr1	159100000	159150000	0.38668
chr1	159150000	159200000	0.37246
chr1	159200000	159250000	0.36966
chr1	159250000	159300000	0.37158
chr1	159300000	159350000	0.35484
chr1	159350000	159400000	0.36894
chr1	159400000	159450000	0.36872
chr1	159450000	159500000	0.35518
chr1	159500000	159550000	0.3522
chr1	159550000	159600000	0.36196
chr1	159600000	159650000	0.35872
chr1	159650000	159700000	0.35686
chr1	159700000	159750000	0.33276
chr1	159750000	159800000	0.36582
chr1	159800000	159850000	0.35238
chr1	159850000	159900000	0.35358
chr1	159900000	159950000	0.35392
chr1	159950000	160000000	0.35696
chr1	160000000	160050000	0.3273
chr1	160050000	160100000	0.3465
chr1	160100000	160150000	0.34636
chr1	160150000	160200000	0.34486
chr1	160200000	160250000	0.34688
chr1	160250000	160300000	0.3413
chr1	160300000	160350000	0.3547
chr1	160350000	160400000	0.3623
chr1	160400000	160450000	0.35306
chr1	160450000	160500000	0.35734
chr1	160500000	160550000	0.33806
chr1	160550000	160600000	0.34928
chr1	160600000	160650000	0.36244
chr1	160650000	160700000	0.36798
chr1	160700000	160750000	0.34702
chr1	160750000	160800000	0.35628
chr1	160800000	160850000	0.3384
chr1	160850000	160900000	0.35046
chr1	160900000	160950000	0.35218
chr1	160950000	161000000	0.34408
chr1	161000000	161050000	0.35922
chr1	161050000	161100000	0.35964
chr1	161100000	161150000	0.35258
chr1	161150000	161200000	0.36078
chr1	161200000	161250000	0.3532
chr1	161250000	161300000	0.3679
chr1	161300000	161350000	0.35778
chr1	161350000	161400000	0.34902
chr1	161400000	161450000	0.35672
chr1	161450000	161500000	0.35492
chr1	161500000	161550000	0.35698
chr1	161550000	161600000	0.34712
chr1	161600000	161650000	0.34452
chr1	161650000	161700000	0.36312
chr1	161700000	161750000	0.35752
chr1	161750000	161800000	0.35116
chr1	161800000	161850000	0.36778
chr1	161850000	161900000	0.38748
chr1	161900000	161950000	0.35636
chr1	161950000	162000000	0.35674
chr1	162000000	162050000	0.37608
chr1	162050000	162100000	0.3819
chr1	162100000	162150000	0.3744
chr1	162150000	162200000	0.36596
chr1	162200000	162250000	0.36796
chr1	162250000	162300000	0.38646
chr1	162300000	162350000	0.4018
chr1	162350000	162400000	0.39606
chr1	162400000	162450000	0.40026
chr1	162450000	162500000	0.39028
chr1	162500000	162550000	0.3853
chr1	162550000	162600000	0.38236
chr1	162600000	162650000	0.37818
chr1	162650000	162700000	0.40156
chr1	162700000	162750000	0.3884
chr1	162750000	162800000	0.4162
chr1	162800000	162850000	0.38272
chr1	162850000	162900000	0.40148
chr1	162900000	162950000	0.36778
chr1	162950000	163000000	0.38028
chr1	163000000	163050000	0.43758
chr1	163050000	163100000	0.4124
chr1	163100000	163150000	0.38888
chr1	163150000	163200000	0.39312
chr1	163200000	163250000	0.37606
chr1	163250000	163300000	0.39258
chr1	163300000	163350000	0.3686
chr1	163350000	163400000	0.36832
chr1	163400000	163450000	0.34692
chr1	163450000	163500000	0.3996
chr1	163500000	163550000	0.42838
chr1	163550000	163600000	0.38174
chr1	163600000	163650000	0.37928
chr1	163650000	163700000	0.39796
chr1	163700000	163750000	0.38484
chr1	163750000	163800000	0.39782
chr1	163800000	163850000	0.37422
chr1	163850000	163900000	0.3907
chr1	163900000	163950000	0.3774
chr1	163950000	164000000	0.37924
chr1	164000000	164050000	0.374
chr1	164050000	164100000	0.38506
chr1	164100000	164150000	0.36586
chr1	164150000	164200000	0.37648
chr1	164200000	164250000	0.38352
chr1	164250000	164300000	0.38826
chr1	164300000	164350000	0.39582
chr1	164350000	164400000	0.39964
chr1	164400000	164450000	0.41796
chr1	164450000	164500000	0.39442
chr1	164500000	164550000	0.39292
chr1	164550000	164600000	0.39042
chr1	164600000	164650000	0.3767
chr1	164650000	164700000	0.34874
chr1	164700000	164750000	0.37844
chr1	164750000	164800000	0.38944
chr1	164800000	164850000	0.38638
chr1	164850000	164900000	0.39978
chr1	164900000	164950000	0.38904
chr1	164950000	165000000	0.37502
chr1	165000000	165050000	0.36148
chr1	165050000	165100000	0.37074
chr1	165100000	165150000	0.36472
chr1	165150000	165200000	0.38614
chr1	165200000	165250000	0.36726
chr1	165250000	165300000	0.36808
chr1	165300000	165350000	0.36468
chr1	165350000	165400000	0.37014
chr1	165400000	165450000	0.39718
chr1	165450000	165500000	0.35398
chr1	165500000	165550000	0.37038
chr1	165550000	165600000	0.38
chr1	165600000	165650000	0.36596
chr1	165650000	165700000	0.36784
chr1	165700000	165750000	0.35206
chr1	165750000	165800000	0.35292
chr1	165800000	165850000	0.41102
chr1	165850000	165900000	0.37334
chr1	165900000	165950000	0.3678
chr1	165950000	166000000	0.3602
chr1	166000000	166050000	0.38912
chr1	166050000	166100000	0.3758
chr1	166100000	166150000	0.36314
chr1	166150000	166200000	0.37308
chr1	166200000	166250000	0.3576
chr1	166250000	166300000	0.34986
chr1	166300000	166350000	0.3392
chr1	166350000	166400000	0.34624
chr1	166400000	166450000	0.33172
chr1	166450000	166500000	0.34382
chr1	166500000	166550000	0.3637
chr1	166550000	166600000	0.36484
chr1	166600000	166650000	0.35818
chr1	166650000	166700000	0.36242
chr1	166700000	166750000	0.36528
chr1	166750000	166800000	0.35498
chr1	166800000	166850000	0.35348
chr1	166850000	166900000	0.35656
chr1	166900000	166950000	0.35966
chr1	166950000	167000000	0.35486
chr1	167000000	167050000	0.3438
chr1	167050000	167100000	0.35678
chr1	167100000	167150000	0.34584
chr1	167150000	167200000	0.35718
chr1	167200000	167250000	0.34426
chr1	167250000	167300000	0.3285
chr1	167300000	167350000	0.34126
chr1	167350000	167400000	0.36262
chr1	167400000	167450000	0.35884
chr1	167450000	167500000	0.35658
chr1	167500000	167550000	0.34928
chr1	167550000	167600000	0.3485
chr1	167600000	167650000	0.3394
chr1	167650000	167700000	0.34928
chr1	167700000	167750000	0.36224
chr1	167750000	167800000	0.35094
chr1	167800000	167850000	0.34654
chr1	167850000	167900000	0.3771
chr1	167900000	167950000	0.36258
chr1	167950000	168000000	0.32974
chr1	168000000	168050000	0.3688
chr1	168050000	168100000	0.3623
chr1	168100000	168150000	0.34912
chr1	168150000	168200000	0.37034
chr1	168200000	168250000	0.36222
chr1	168250000	168300000	0.36056
chr1	168300000	168350000	0.3421
chr1	168350000	168400000	0.33722
chr1	168400000	168450000	0.33922
chr1	168450000	168500000	0.33406
chr1	168500000	168550000	0.34424
chr1	168550000	168600000	0.33178
chr1	168600000	168650000	0.34046
chr1	168650000	168700000	0.34752
chr1	168700000	168750000	0.34494
chr1	168750000	168800000	0.36802
chr1	168800000	168850000	0.35074
chr1	168850000	168900000	0.36084
chr1	168900000	168950000	0.3552
chr1	168950000	169000000	0.35322
chr1	169000000	169050000	0.36552
chr1	169050000	169100000	0.35252
chr1	169100000	169150000	0.3591
chr1	169150000	169200000	0.3608
chr1	169200000	169250000	0.36086
chr1	169250000	169300000	0.37092
chr1	169300000	169350000	0.35932
chr1	169350000	169400000	0.37382
chr1	169400000	169450000	0.38372
chr1	169450000	169500000	0.37186
chr1	169500000	169550000	0.35642
chr1	169550000	169600000	0.39868
chr1	169600000	169650000	0.37426
chr1	169650000	169700000	0.37662
chr1	169700000	169750000	0.38534
chr1	169750000	169800000	0.37516
chr1	169800000	169850000	0.385
chr1	169850000	169900000	0.37654
chr1	169900000	169950000	0.38356
chr1	169950000	170000000	0.37032
chr1	170000000	170050000	0.37864
chr1	170050000	170100000	0.37422
chr1	170100000	170150000	0.38454
chr1	170150000	170200000	0.39618
chr1	170200000	170250000	0.3993
chr1	170250000	170300000	0.42616
chr1	170300000	170350000	0.36452
chr1	170350000	170400000	0.36808
chr1	170400000	170450000	0.36876
chr1	170450000	170500000	0.3525
chr1	170500000	170550000	0.35474
chr1	170550000	170600000	0.35388
chr1	170600000	170650000	0.34278
chr1	170650000	170700000	0.36682
chr1	170700000	170750000	0.36998
chr1	170750000	170800000	0.33456
chr1	170800000	170850000	0.35818
chr1	170850000	170900000	0.3558
chr1	170900000	170950000	0.36006
chr1	170950000	171000000	0.34574
chr1	171000000	171050000	0.33892
chr1	171050000	171100000	0.36546
chr1	171100000	171150000	0.35806
chr1	171150000	171200000	0.35912
chr1	171200000	171250000	0.3802
chr1	171250000	171300000	0.36246
chr1	171300000	171350000	0.36944
chr1	171350000	171400000	0.368
chr1	171400000	171450000	0.3638
chr1	171450000	171500000	0.35948
chr1	171500000	171550000	0.38546
chr1	171550000	171600000	0.36286
chr1	171600000	171650000	0.38016
chr1	171650000	171700000	0.37934
chr1	171700000	171750000	0.38476
chr1	171750000	171800000	0.36898
chr1	171800000	171850000	0.37248
chr1	171850000	171900000	0.39936
chr1	171900000	171950000	0.35628
chr1	171950000	172000000	0.37112
chr1	172000000	172050000	0.36782
chr1	172050000	172100000	0.3673
chr1	172100000	172150000	0.3616
chr1	172150000	172200000	0.37804
chr1	172200000	172250000	0.39568
chr1	172250000	172300000	0.40946
chr1	172300000	172350000	0.41314
chr1	172350000	172400000	0.4005
chr1	172400000	172450000	0.41196
chr1	172450000	172500000	0.43036
chr1	172500000	172550000	0.38884
chr1	172550000	172600000	0.40008
chr1	172600000	172650000	0.38608
chr1	172650000	172700000	0.40648
chr1	172700000	172750000	0.39598
chr1	172750000	172800000	0.42068
chr1	172800000	172850000	0.40744
chr1	172850000	172900000	0.4309
chr1	172900000	172950000	0.40966
chr1	172950000	173000000	0.41744
chr1	173000000	173050000	0.43968
chr1	173050000	173100000	0.4426
chr1	173100000	173150000	0.4414
chr1	173150000	173200000	0.4059
chr1	173200000	173250000	0.41696
chr1	173250000	173300000	0.4044
chr1	173300000	173350000	0.39996
chr1	173350000	173400000	0.39596
chr1	173400000	173450000	0.39574
chr1	173450000	173500000	0.39788
chr1	173500000	173550000	0.38996
chr1	173550000	173600000	0.38322
chr1	173600000	173650000	0.37412
chr1	173650000	173700000	0.38444
chr1	173700000	173750000	0.36756
chr1	173750000	173800000	0.35512
chr1	173800000	173850000	0.36158
chr1	173850000	173900000	0.36736
chr1	173900000	173950000	0.38258
chr1	173950000	174000000	0.38518
chr1	174000000	174050000	0.3745
chr1	174050000	174100000	0.39056
chr1	174100000	174150000	0.37176
chr1	174150000	174200000	0.40062
chr1	174200000	174250000	0.4068
chr1	174250000	174300000	0.37988
chr1	174300000	174350000	0.3966
chr1	174350000	174400000	0.38764
chr1	174400000	174450000	0.37002
chr1	174450000	174500000	0.37324
chr1	174500000	174550000	0.3607
chr1	174550000	174600000	0.36074
chr1	174600000	174650000	0.36298
chr1	174650000	174700000	0.37424
chr1	174700000	174750000	0.36846
chr1	174750000	174800000	0.37468
chr1	174800000	174850000	0.36412
chr1	174850000	174900000	0.38232
chr1	174900000	174950000	0.40612
chr1	174950000	175000000	0.37516
chr1	175000000	175050000	0.34348
chr1	175050000	175100000	0.37558
chr1	175100000	175150000	0.38496
chr1	175150000	175200000	0.39366
chr1	175200000	175250000	0.39994
chr1	175250000	175300000	0.39998
chr1	175300000	175350000	0.40152
chr1	175350000	175400000	0.41506
chr1	175400000	175450000	0.42494
chr1	175450000	175500000	0.44996
chr1	175500000	175550000	0.43228
chr1	175550000	175600000	0.42956
chr1	175600000	175650000	0.41516
chr1	175650000	175700000	0.4236
chr1	175700000	175750000	0.41386
chr1	175750000	175800000	0.4511
chr1	175800000	175850000	0.3696
chr1	175850000	175900000	0.38108
chr1	175900000	175950000	0.41204
chr1	175950000	176000000	0.40236
chr1	176000000	176050000	0.41236
chr1	176050000	176100000	0.38718
chr1	176100000	176150000	0.39698
chr1	176150000	176200000	0.42302
chr1	176200000	176250000	0.39418
chr1	176250000	176300000	0.41204
chr1	176300000	176350000	0.42034
chr1	176350000	176400000	0.39124
chr1	176400000	176450000	0.40684
chr1	176450000	176500000	0.4746
chr1	176500000	176550000	0.4083
chr1	176550000	176600000	0.40814
chr1	176600000	176650000	0.40256
chr1	176650000	176700000	0.40626
chr1	176700000	176750000	0.42342
chr1	176750000	176800000	0.41458
chr1	176800000	176850000	0.4015
chr1	176850000	176900000	0.4398
chr1	176900000	176950000	0.41614
chr1	176950000	177000000	0.44052
chr1	177000000	177050000	0.43128
chr1	177050000	177100000	0.41076
chr1	177100000	177150000	0.35158
chr1	177150000	177200000	0.36378
chr1	177200000	177250000	0.36494
chr1	177250000	177300000	0.39062
chr1	177300000	177350000	0.44684
chr1	177350000	177400000	0.40308
chr1	177400000	177450000	0.38452
chr1	177450000	177500000	0.38562
chr1	177500000	177550000	0.38618
chr1	177550000	177600000	0.40618
chr1	177600000	177650000	0.41374
chr1	177650000	177700000	0.43276
chr1	177700000	177750000	0.40774
chr1	177750000	177800000	0.3768
chr1	177800000	177850000	0.35938
chr1	177850000	177900000	0.37852
chr1	177900000	177950000	0.40136
chr1	177950000	178000000	0.39016
chr1	178000000	178050000	0.34326
chr1	178050000	178100000	0.3511
chr1	178100000	178150000	0.36786
chr1	178150000	178200000	0.3762
chr1	178200000	178250000	0.43626
chr1	178250000	178300000	0.43532
chr1	178300000	178350000	0.473
chr1	178350000	178400000	0.47134
chr1	178400000	178450000	0.46434
chr1	178450000	178500000	0.45002
chr1	178500000	178550000	0.43516
chr1	178550000	178600000	0.42598
chr1	178600000	178650000	0.40644
chr1	178650000	178700000	0.40038
chr1	178700000	178750000	0.38442
chr1	178750000	178800000	0.39932
chr1	178800000	178850000	0.38062
chr1	178850000	178900000	0.40154
chr1	178900000	178950000	0.43978
chr1	178950000	179000000	0.39848
chr1	179000000	179050000	0.4221
chr1	179050000	179100000	0.40636
chr1	179100000	179150000	0.3995
chr1	179150000	179200000	0.4266
chr1	179200000	179250000	0.40088
chr1	179250000	179300000	0.39692
chr1	179300000	179350000	0.3969
chr1	179350000	179400000	0.38848
chr1	179400000	179450000	0.36688
chr1	179450000	179500000	0.39108
chr1	179500000	179550000	0.38802
chr1	179550000	179600000	0.39396
chr1	179600000	179650000	0.42982
chr1	179650000	179700000	0.4365
chr1	179700000	179750000	0.42926
chr1	179750000	179800000	0.39884
chr1	179800000	179850000	0.38234
chr1	179850000	179900000	0.4002
chr1	179900000	179950000	0.38246
chr1	179950000	180000000	0.4049
chr1	180000000	180050000	0.37516
chr1	180050000	180100000	0.38598
chr1	180100000	180150000	0.36882
chr1	180150000	180200000	0.36554
chr1	180200000	180250000	0.3808
chr1	180250000	180300000	0.38624
chr1	180300000	180350000	0.36456
chr1	180350000	180400000	0.38556
chr1	180400000	180450000	0.357
chr1	180450000	180500000	0.37462
chr1	180500000	180550000	0.40664
chr1	180550000	180600000	0.3849
chr1	180600000	180650000	0.39734
chr1	180650000	180700000	0.40442
chr1	180700000	180750000	0.39554
chr1	180750000	180800000	0.3613
chr1	180800000	180850000	0.36674
chr1	180850000	180900000	0.38932
chr1	180900000	180950000	0.411
chr1	180950000	181000000	0.41474
chr1	181000000	181050000	0.39936
chr1	181050000	181100000	0.40962
chr1	181100000	181150000	0.39582
chr1	181150000	181200000	0.39596
chr1	181200000	181250000	0.41004
chr1	181250000	181300000	0.39914
chr1	181300000	181350000	0.40552
chr1	181350000	181400000	0.39572
chr1	181400000	181450000	0.4237
chr1	181450000	181500000	0.40812
chr1	181500000	181550000	0.41184
chr1	181550000	181600000	0.4253
chr1	181600000	181650000	0.42862
chr1	181650000	181700000	0.43976
chr1	181700000	181750000	0.42772
chr1	181750000	181800000	0.43452
chr1	181800000	181850000	0.43402
chr1	181850000	181900000	0.43444
chr1	181900000	181950000	0.40942
chr1	181950000	182000000	0.36962
chr1	182000000	182050000	0.419
chr1	182050000	182100000	0.43712
chr1	182100000	182150000	0.3623
chr1	182150000	182200000	0.41022
chr1	182200000	182250000	0.43614
chr1	182250000	182300000	0.41686
chr1	182300000	182350000	0.407
chr1	182350000	182400000	0.41052
chr1	182400000	182450000	0.42438
chr1	182450000	182500000	0.4079
chr1	182500000	182550000	0.4205
chr1	182550000	182600000	0.42408
chr1	182600000	182650000	0.41692
chr1	182650000	182700000	0.40636
chr1	182700000	182750000	0.41138
chr1	182750000	182800000	0.40728
chr1	182800000	182850000	0.40194
chr1	182850000	182900000	0.38762
chr1	182900000	182950000	0.4054
chr1	182950000	183000000	0.38772
chr1	183000000	183050000	0.41444
chr1	183050000	183100000	0.4133
chr1	183100000	183150000	0.39382
chr1	183150000	183200000	0.38416
chr1	183200000	183250000	0.40948
chr1	183250000	183300000	0.40396
chr1	183300000	183350000	0.41114
chr1	183350000	183400000	0.4148
chr1	183400000	183450000	0.41626
chr1	183450000	183500000	0.39974
chr1	183500000	183550000	0.41062
chr1	183550000	183600000	0.42238
chr1	183600000	183650000	0.41594
chr1	183650000	183700000	0.43174
chr1	183700000	183750000	0.42304
chr1	183750000	183800000	0.41492
chr1	183800000	183850000	0.41832
chr1	183850000	183900000	0.37294
chr1	183900000	183950000	0.35662
chr1	183950000	184000000	0.37506
chr1	184000000	184050000	0.40398
chr1	184050000	184100000	0.4203
chr1	184100000	184150000	0.43798
chr1	184150000	184200000	0.44844
chr1	184200000	184250000	0.42782
chr1	184250000	184300000	0.40268
chr1	184300000	184350000	0.40242
chr1	184350000	184400000	0.4046
chr1	184400000	184450000	0.38344
chr1	184450000	184500000	0.39366
chr1	184500000	184550000	0.38746
chr1	184550000	184600000	0.4011
chr1	184600000	184650000	0.3859
chr1	184650000	184700000	0.39218
chr1	184700000	184750000	0.37634
chr1	184750000	184800000	0.40218
chr1	184800000	184850000	0.40838
chr1	184850000	184900000	0.38824
chr1	184900000	184950000	0.41502
chr1	184950000	185000000	0.39952
chr1	185000000	185050000	0.4218
chr1	185050000	185100000	0.421
chr1	185100000	185150000	0.42926
chr1	185150000	185200000	0.40628
chr1	185200000	185250000	0.41508
chr1	185250000	185300000	0.43794
chr1	185300000	185350000	0.44432
chr1	185350000	185400000	0.42266
chr1	185400000	185450000	0.41002
chr1	185450000	185500000	0.366
chr1	185500000	185550000	0.37756
chr1	185550000	185600000	0.49192
chr1	185600000	185650000	0.51288
chr1	185650000	185700000	0.4526
chr1	185700000	185750000	0.44556
chr1	185750000	185800000	0.47366
chr1	185800000	185850000	0.50932
chr1	185850000	185900000	0.46028
chr1	185900000	185950000	0.503
chr1	185950000	186000000	0.47558
chr1	186000000	186050000	0.52152
chr1	186050000	186100000	0.47688
chr1	186100000	186150000	0.52316
chr1	186150000	186200000	0.47738
chr1	186200000	186250000	0.49818
chr1	186250000	186300000	0.50454
chr1	186300000	186350000	0.51532
chr1	186350000	186400000	0.51794
chr1	186400000	186450000	0.48616
chr1	186450000	186500000	0.50976
chr1	186500000	186550000	0.42082
chr1	186550000	186600000	0.42996
chr1	186600000	186650000	0.45452
chr1	186650000	186700000	0.41662
chr1	186700000	186750000	0.44988
chr1	186750000	186800000	0.43276
chr1	186800000	186850000	0.40142
chr1	186850000	186900000	0.45404
chr1	186900000	186950000	0.51576
chr1	186950000	187000000	0.48908
chr1	187000000	187050000	0.4958
chr1	187050000	187100000	0.53714
chr1	187100000	187150000	0.52922
chr1	187150000	187200000	0.44288
chr1	187200000	187250000	0.50192
chr1	187250000	187300000	0.50012
chr1	187300000	187350000	0.5299
chr1	187350000	187400000	0.43556
chr1	187400000	187450000	0.45108
chr1	187450000	187500000	0.49122
chr1	187500000	187550000	0.5494
chr1	187550000	187600000	0.39856
chr1	187600000	187650000	0.39876
chr1	187650000	187700000	0.42524
chr1	187700000	187750000	0.45874
chr1	187750000	187800000	0.4477
chr1	187800000	187850000	0.42104
chr1	187850000	187900000	0.42636
chr1	187900000	187950000	0.4511
chr1	187950000	188000000	0.4645
chr1	188000000	188050000	0.46426
chr1	188050000	188100000	0.43524
chr1	188100000	188150000	0.39982
chr1	188150000	188200000	0.371
chr1	188200000	188250000	0.3998
chr1	188250000	188300000	0.46994
chr1	188300000	188350000	0.43028
chr1	188350000	188400000	0.39484
chr1	188400000	188450000	0.40152
chr1	188450000	188500000	0.40204
chr1	188500000	188550000	0.42844
chr1	188550000	188600000	0.42876
chr1	188600000	188650000	0.43318
chr1	188650000	188700000	0.45218
chr1	188700000	188750000	0.44264
chr1	188750000	188800000	0.42332
chr1	188800000	188850000	0.38956
chr1	188850000	188900000	0.39492
chr1	188900000	188950000	0.38068
chr1	188950000	189000000	0.38938
chr1	189000000	189050000	0.39304
chr1	189050000	189100000	0.43574
chr1	189100000	189150000	0.42872
chr1	189150000	189200000	0.38522
chr1	189200000	189250000	0.37486
chr1	189250000	189300000	0.38572
chr1	189300000	189350000	0.46926
chr1	189350000	189400000	0.479
chr1	189400000	189450000	0.4308
chr1	189450000	189500000	0.41674
chr1	189500000	189550000	0.3937
chr1	189550000	189600000	0.38776
chr1	189600000	189650000	0.39456
chr1	189650000	189700000	0.3929
chr1	189700000	189750000	0.40454
chr1	189750000	189800000	0.40784
chr1	189800000	189850000	0.35956
chr1	189850000	189900000	0.37022
chr1	189900000	189950000	0.39412
chr1	189950000	190000000	0.39064
chr1	190000000	190050000	0.39098
chr1	190050000	190100000	0.3713
chr1	190100000	190150000	0.36946
chr1	190150000	190200000	0.3758
chr1	190200000	190250000	0.46378
chr1	190250000	190300000	0.40142
chr1	190300000	190350000	0.45208
chr1	190350000	190400000	0.44818
chr1	190400000	190450000	0.44116
chr1	190450000	190500000	0.42324
chr1	190500000	190550000	0.39614
chr1	190550000	190600000	0.39466
chr1	190600000	190650000	0.38852
chr1	190650000	190700000	0.36578
chr1	190700000	190750000	0.362
chr1	190750000	190800000	0.37756
chr1	190800000	190850000	0.38232
chr1	190850000	190900000	0.36554
chr1	190900000	190950000	0.36792
chr1	190950000	191000000	0.3576
chr1	191000000	191050000	0.37212
chr1	191050000	191100000	0.37158
chr1	191100000	191150000	0.36496
chr1	191150000	191200000	0.36672
chr1	191200000	191250000	0.36722
chr1	191250000	191300000	0.38498
chr1	191300000	191350000	0.37628
chr1	191350000	191400000	0.3694
chr1	191400000	191450000	0.3822
chr1	191450000	191500000	0.37944
chr1	191500000	191550000	0.40138
chr1	191550000	191600000	0.3879
chr1	191600000	191650000	0.38972
chr1	191650000	191700000	0.40574
chr1	191700000	191750000	0.40264
chr1	191750000	191800000	0.39006
chr1	191800000	191850000	0.421
chr1	191850000	191900000	0.44598
chr1	191900000	191950000	0.45772
chr1	191950000	192000000	0.44118
chr1	192000000	192050000	0.43284
chr1	192050000	192100000	0.43212
chr1	192100000	192150000	0.40008
chr1	192150000	192200000	0.36192
chr1	192200000	192250000	0.35198
chr1	192250000	192300000	0.36766
chr1	192300000	192350000	0.3918
chr1	192350000	192400000	0.49524
chr1	192400000	192450000	0.43462
chr1	192450000	192500000	0.3838
chr1	192500000	192550000	0.37218
chr1	192550000	192600000	0.39666
chr1	192600000	192650000	0.4456
chr1	192650000	192700000	0.45732
chr1	192700000	192750000	0.47832
chr1	192750000	192800000	0.47612
chr1	192800000	192850000	0.4711
chr1	192850000	192900000	0.49866
chr1	192900000	192950000	0.51938
chr1	192950000	193000000	0.47336
chr1	193000000	193050000	0.46022
chr1	193050000	193100000	0.45794
chr1	193100000	193150000	0.49656
chr1	193150000	193200000	0.46474
chr1	193200000	193250000	0.47512
chr1	193250000	193300000	0.5095
chr1	193300000	193350000	0.421
chr1	193350000	193400000	0.4414
chr1	193400000	193450000	0.4005
chr1	193450000	193500000	0.49628
chr1	193500000	193550000	0.46922
chr1	193550000	193600000	0.41212
chr1	193600000	193650000	0.40336
chr1	193650000	193700000	0.4163
chr1	193700000	193750000	0.38194
chr1	193750000	193800000	0.46062
chr1	193800000	193850000	0.45518
chr1	193850000	193900000	0.41158
chr1	193900000	193950000	0.41364
chr1	193950000	194000000	0.47358
chr1	194000000	194050000	0.5015
chr1	194050000	194100000	0.52038
chr1	194100000	194150000	0.54158
chr1	194150000	194200000	0.52946
chr1	194200000	194250000	0.4576
chr1	194250000	194300000	0.46964
chr1	194300000	194350000	0.46978
chr1	194350000	194400000	0.48812
chr1	194400000	194450000	0.47178
chr1	194450000	194500000	0.3933
chr1	194500000	194550000	0.41934
chr1	194550000	194600000	0.45592
chr1	194600000	194650000	0.40722
chr1	194650000	194700000	0.39646
chr1	194700000	194750000	0.3948
chr1	194750000	194800000	0.41572
chr1	194800000	194850000	0.44732
chr1	194850000	194900000	0.42838
chr1	194900000	194950000	0.41722
chr1	194950000	195000000	0.43854
chr1	195000000	195050000	0.44842
chr1	195050000	195100000	0.4765
chr1	195100000	195150000	0.46056
chr1	195150000	195200000	0.41214
chr1	195200000	195250000	0.41814
chr1	195250000	195300000	0.47894
chr1	195300000	195350000	0.4444
chr1	195350000	195400000	0.43052
